Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id42;Мужской;22;Высшее;Юриспруденция;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id44;Мужской;29;Высшее;Логистика;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id45;Мужской;25;Высшее;Инженерное дело;sentence16.2; - ;3A;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id46;Женский;24;Высшее;IT;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id48;Женский;23;Среднее профессиональное;Работа;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence16.2; - ;3A;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id50;Женский;20;Среднее профессиональное;Работа;sentence16.2; - ;3A;непрямой
3;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence5.2; - ;19A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence5.2; - ;19A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id32;Женский;20;Основное общее;Лингвистика;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id33;Мужской;25;Высшее;IT;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id36;Женский;20;Основное общее;Учеба;sentence5.2; - ;19A;прямой
3;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id37;Женский;20;Неоконченное высшее;Филология;sentence5.2; - ;19A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id42;Мужской;22;Высшее;Юриспруденция;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence5.2; - ;19A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id44;Мужской;29;Высшее;Логистика;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id45;Мужской;25;Высшее;Инженерное дело;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id46;Женский;24;Высшее;IT;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence5.2; - ;19A;прямой
4;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id48;Женский;23;Среднее профессиональное;Работа;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence5.2; - ;19A;прямой
5;стимул;вопрос;pair;аргумент-адъюнкт;аргумент+адъюнкт;да;id50;Женский;20;Среднее профессиональное;Работа;sentence5.2; - ;19A;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id26;Женский;20;Неоконченное высшее;Лингвистика;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id27;Женский;20;Неоконченное высшее;Преподавание;sentence7.2; - ;1A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id28;Женский;21;Неоконченное высшее;Государственное и муниципальное управление;sentence7.2; - ;1A;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id29;Мужской;20;Неоконченное высшее;Искусство;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id30;Женский;20;Неоконченное высшее;Экономика;sentence7.2; - ;1A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id31;Мужской;20;Неоконченное высшее;Государственное и муниципальное управление;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id32;Женский;20;Основное общее;Лингвистика;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id33;Мужской;25;Высшее;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id34;Женский;21;Неоконченное высшее;Журналистика;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id35;Женский;23;Среднее профессиональное;Сфера обслуживания;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id36;Женский;20;Основное общее;Учеба;sentence7.2; - ;1A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id37;Женский;20;Неоконченное высшее;Филология;sentence7.2; - ;1A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id38;Мужской;20;Неоконченное высшее;Учеба;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id39;Мужской;26;Среднее профессиональное;Телевидение;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id40;Мужской;20;Неоконченное среднее профессиональное;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id41;Мужской;20;Неоконченное высшее;Туризм;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id42;Мужской;22;Высшее;Юриспруденция;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id43;Мужской;24;Среднее профессиональное;Сфера обслуживания;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id44;Мужской;29;Высшее;Логистика;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id45;Мужской;25;Высшее;Инженерное дело;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id46;Женский;24;Высшее;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id48;Женский;23;Среднее профессиональное;Работа;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id50;Женский;20;Среднее профессиональное;Работа;sentence7.2; - ;1A;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id76;Мужской;20;Основное общее;IT;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id77;Женский;21;Неоконченное высшее;Иностранные языки;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id78;Мужской;20;Неоконченное высшее;Маркетинг;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id79;Женский;22;Высшее;Иностранные языки;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id80;Мужской;20;Неоконченное высшее;Учеба;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id81;Женский;25;Высшее;Консалтинг;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id82;Женский;24;Высшее;Дизайн;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id83;Мужской;25;Неоконченное высшее;IT;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id84;Мужской;21;Неоконченное высшее;Инженерное дело;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id85;Мужской;24;Высшее;IT;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id87;Женский;21;Среднее профессиональное;Легкая промышленость;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;sentence25.2; - ;2B;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id89;Мужской;25;Среднее профессиональное;Инженерное дело;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id90;Женский;21;Среднее общее;Менеджмент;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id91;Мужской;25;Высшее;Преподавание;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id92;Мужской;20;Неоконченное среднее профессиональное;IT;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id93;Мужской;20;Неоконченное высшее;Медицина;sentence25.2; - ;2B;прямой
3;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id94;Женский;29;Неоконченное высшее;Менеджмент;sentence25.2; - ;2B;прямой
1;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id95;Женский;20;Среднее общее;Юриспруденция;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id96;Мужской;20;Среднее профессиональное;Юриспруденция;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id97;Мужской;20;Неоконченное высшее;Журналистика;sentence25.2; - ;2B;прямой
4;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id98;Женский;20;Высшее;Экономика;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id99;Мужской;27;Высшее;Логистика;sentence25.2; - ;2B;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id100;Мужской;20;Неоконченное высшее;Маркетинг;sentence25.2; - ;2B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id76;Мужской;20;Основное общее;IT;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id77;Женский;21;Неоконченное высшее;Иностранные языки;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id78;Мужской;20;Неоконченное высшее;Маркетинг;sentence24.2; - ;10B;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id79;Женский;22;Высшее;Иностранные языки;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id80;Мужской;20;Неоконченное высшее;Учеба;sentence24.2; - ;10B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id81;Женский;25;Высшее;Консалтинг;sentence24.2; - ;10B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id82;Женский;24;Высшее;Дизайн;sentence24.2; - ;10B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id83;Мужской;25;Неоконченное высшее;IT;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id84;Мужской;21;Неоконченное высшее;Инженерное дело;sentence24.2; - ;10B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id85;Мужской;24;Высшее;IT;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id87;Женский;21;Среднее профессиональное;Легкая промышленость;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id89;Мужской;25;Среднее профессиональное;Инженерное дело;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id90;Женский;21;Среднее общее;Менеджмент;sentence24.2; - ;10B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id91;Мужской;25;Высшее;Преподавание;sentence24.2; - ;10B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id92;Мужской;20;Неоконченное среднее профессиональное;IT;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id93;Мужской;20;Неоконченное высшее;Медицина;sentence24.2; - ;10B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id94;Женский;29;Неоконченное высшее;Менеджмент;sentence24.2; - ;10B;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id95;Женский;20;Среднее общее;Юриспруденция;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id96;Мужской;20;Среднее профессиональное;Юриспруденция;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id97;Мужской;20;Неоконченное высшее;Журналистика;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id98;Женский;20;Высшее;Экономика;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id99;Мужской;27;Высшее;Логистика;sentence24.2; - ;10B;прямой
2;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;да;id100;Мужской;20;Неоконченное высшее;Маркетинг;sentence24.2; - ;10B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id76;Мужской;20;Основное общее;IT;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id77;Женский;21;Неоконченное высшее;Иностранные языки;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id78;Мужской;20;Неоконченное высшее;Маркетинг;sentence22.2; - ;14B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id79;Женский;22;Высшее;Иностранные языки;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id80;Мужской;20;Неоконченное высшее;Учеба;sentence22.2; - ;14B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id81;Женский;25;Высшее;Консалтинг;sentence22.2; - ;14B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id82;Женский;24;Высшее;Дизайн;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id83;Мужской;25;Неоконченное высшее;IT;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id84;Мужской;21;Неоконченное высшее;Инженерное дело;sentence22.2; - ;14B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id85;Мужской;24;Высшее;IT;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;sentence22.2; - ;14B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id87;Женский;21;Среднее профессиональное;Легкая промышленость;sentence22.2; - ;14B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id89;Мужской;25;Среднее профессиональное;Инженерное дело;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id90;Женский;21;Среднее общее;Менеджмент;sentence22.2; - ;14B;прямой
1;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id91;Мужской;25;Высшее;Преподавание;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id92;Мужской;20;Неоконченное среднее профессиональное;IT;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id93;Мужской;20;Неоконченное высшее;Медицина;sentence22.2; - ;14B;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id94;Женский;29;Неоконченное высшее;Менеджмент;sentence22.2; - ;14B;прямой
3;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id95;Женский;20;Среднее общее;Юриспруденция;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id96;Мужской;20;Среднее профессиональное;Юриспруденция;sentence22.2; - ;14B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id97;Мужской;20;Неоконченное высшее;Журналистика;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id98;Женский;20;Высшее;Экономика;sentence22.2; - ;14B;прямой
5;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id99;Мужской;27;Высшее;Логистика;sentence22.2; - ;14B;прямой
4;стимул;восклицание;pair;X аргумент -Y аргумент;2 аргумента;нет;id100;Мужской;20;Неоконченное высшее;Маркетинг;sentence22.2; - ;14B;прямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id76;Мужской;20;Основное общее;IT;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id77;Женский;21;Неоконченное высшее;Иностранные языки;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id78;Мужской;20;Неоконченное высшее;Маркетинг;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id79;Женский;22;Высшее;Иностранные языки;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id80;Мужской;20;Неоконченное высшее;Учеба;sentence31.2; - ;18B;непрямой
1;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id81;Женский;25;Высшее;Консалтинг;sentence31.2; - ;18B;непрямой
1;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id82;Женский;24;Высшее;Дизайн;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id83;Мужской;25;Неоконченное высшее;IT;sentence31.2; - ;18B;непрямой
1;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id84;Мужской;21;Неоконченное высшее;Инженерное дело;sentence31.2; - ;18B;непрямой
1;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id85;Мужской;24;Высшее;IT;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id87;Женский;21;Среднее профессиональное;Легкая промышленость;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id89;Мужской;25;Среднее профессиональное;Инженерное дело;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id90;Женский;21;Среднее общее;Менеджмент;sentence31.2; - ;18B;непрямой
3;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id91;Мужской;25;Высшее;Преподавание;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id92;Мужской;20;Неоконченное среднее профессиональное;IT;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id93;Мужской;20;Неоконченное высшее;Медицина;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id94;Женский;29;Неоконченное высшее;Менеджмент;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id95;Женский;20;Среднее общее;Юриспруденция;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id96;Мужской;20;Среднее профессиональное;Юриспруденция;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id97;Мужской;20;Неоконченное высшее;Журналистика;sentence31.2; - ;18B;непрямой
4;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id98;Женский;20;Высшее;Экономика;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id99;Мужской;27;Высшее;Логистика;sentence31.2; - ;18B;непрямой
5;стимул;вопрос;pair;адъюнкт-аргумент;аргумент+адъюнкт;да;id100;Мужской;20;Неоконченное высшее;Маркетинг;sentence31.2; - ;18B;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id76;Мужской;20;Основное общее;IT;sentence32.2; - ;4B;непрямой
2;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id77;Женский;21;Неоконченное высшее;Иностранные языки;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id78;Мужской;20;Неоконченное высшее;Маркетинг;sentence32.2; - ;4B;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id79;Женский;22;Высшее;Иностранные языки;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id80;Мужской;20;Неоконченное высшее;Учеба;sentence32.2; - ;4B;непрямой
1;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id81;Женский;25;Высшее;Консалтинг;sentence32.2; - ;4B;непрямой
1;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id82;Женский;24;Высшее;Дизайн;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id83;Мужской;25;Неоконченное высшее;IT;sentence32.2; - ;4B;непрямой
4;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id84;Мужской;21;Неоконченное высшее;Инженерное дело;sentence32.2; - ;4B;непрямой
1;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id85;Мужской;24;Высшее;IT;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id87;Женский;21;Среднее профессиональное;Легкая промышленость;sentence32.2; - ;4B;непрямой
5;стимул;вопрос;pair;Y аргумент - X аргумент;2 аргумента;да;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;sentence32.2; - ;4B;непрямой
