Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id44;Мужской;29;Высшее;Логистика;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id45;Мужской;25;Высшее;Инженерное дело;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id46;Женский;24;Высшее;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id47;Мужской;20;Неоконченное среднее профессиональное;IT;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id48;Женский;23;Среднее профессиональное;Работа;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id49;Женский;27;Среднее профессиональное;Ресторанный бизнес;sentence7.2; - ;1A;прямой
5;стимул;вопрос;pair;X аргумент -Y аргумент;2 аргумента;да;id50;Женский;20;Среднее профессиональное;Работа;sentence7.2; - ;1A;прямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence17.1; - ;8B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence17.1; - ;8B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence17.1; - ;8B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence17.1; - ;8B;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence17.1; - ;8B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
3;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence17.1; - ;8B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence17.1; - ;8B;непрямой
4;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence17.1; - ;8B;непрямой
5;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence17.1; - ;8B;непрямой
1;стимул;вопрос;single;Y аргумент - X аргумент;2 аргумента;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence17.1; - ;8B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id51;Женский;21;Неоконченное высшее;IT;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id52;Женский;20;Неоконченное высшее;IT;sentence18.1; - ;30B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id56;Мужской;20;Среднее общее;Учеба;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id65;Женский;24;Высшее;Маркетинг;sentence18.1; - ;30B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id66;Женский;22;Высшее;Менеджмент;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id67;Мужской;24;Высшее;Строительство;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id68;Мужской;28;Высшее;Экология;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id69;Женский;26;Высшее;Экономика;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence18.1; - ;30B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence18.1; - ;30B;непрямой
3;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id74;Мужской;21;Среднее общее;Учеба;sentence18.1; - ;30B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence18.1; - ;30B;непрямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id51;Женский;21;Неоконченное высшее;IT;sentence19.1; - ;20B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id52;Женский;20;Неоконченное высшее;IT;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id53;Мужской;20;Неоконченное высшее;IT;sentence19.1; - ;20B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id54;Женский;20;Неоконченное высшее;Психология;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id55;Мужской;23;Неоконченное высшее;IT;sentence19.1; - ;20B;прямой
2;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id56;Мужской;20;Среднее общее;Учеба;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence19.1; - ;20B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id64;Женский;30;Высшее;Экономика;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id65;Женский;24;Высшее;Маркетинг;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id66;Женский;22;Высшее;Менеджмент;sentence19.1; - ;20B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id67;Мужской;24;Высшее;Строительство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id68;Мужской;28;Высшее;Экология;sentence19.1; - ;20B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id69;Женский;26;Высшее;Экономика;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence19.1; - ;20B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id73;Женский;30;Высшее;IT;sentence19.1; - ;20B;прямой
2;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id74;Мужской;21;Среднее общее;Учеба;sentence19.1; - ;20B;прямой
1;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence19.1; - ;20B;прямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id51;Женский;21;Неоконченное высшее;IT;sentence20.1; - ;12B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id52;Женский;20;Неоконченное высшее;IT;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id53;Мужской;20;Неоконченное высшее;IT;sentence20.1; - ;12B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id54;Женский;20;Неоконченное высшее;Психология;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id55;Мужской;23;Неоконченное высшее;IT;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence20.1; - ;12B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence20.1; - ;12B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id64;Женский;30;Высшее;Экономика;sentence20.1; - ;12B;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id65;Женский;24;Высшее;Маркетинг;sentence20.1; - ;12B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence20.1; - ;12B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id67;Мужской;24;Высшее;Строительство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence20.1; - ;12B;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence20.1; - ;12B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence20.1; - ;12B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence20.1; - ;12B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id51;Женский;21;Неоконченное высшее;IT;sentence21.1; - ;26B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id52;Женский;20;Неоконченное высшее;IT;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id53;Мужской;20;Неоконченное высшее;IT;sentence21.1; - ;26B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id54;Женский;20;Неоконченное высшее;Психология;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id55;Мужской;23;Неоконченное высшее;IT;sentence21.1; - ;26B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id56;Мужской;20;Среднее общее;Учеба;sentence21.1; - ;26B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence21.1; - ;26B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
2;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id64;Женский;30;Высшее;Экономика;sentence21.1; - ;26B;непрямой
3;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id65;Женский;24;Высшее;Маркетинг;sentence21.1; - ;26B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id66;Женский;22;Высшее;Менеджмент;sentence21.1; - ;26B;непрямой
4;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id67;Мужской;24;Высшее;Строительство;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id68;Мужской;28;Высшее;Экология;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id69;Женский;26;Высшее;Экономика;sentence21.1; - ;26B;непрямой
3;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
3;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id73;Женский;30;Высшее;IT;sentence21.1; - ;26B;непрямой
5;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id74;Мужской;21;Среднее общее;Учеба;sentence21.1; - ;26B;непрямой
1;стимул;восклицание;single;адъюнкт-аргумент;аргумент+адъюнкт;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence21.1; - ;26B;непрямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
2;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence22.1; - ;14B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence23.1; - ;6B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence23.1; - ;6B;прямой
